order_id,distributor_id,order_date,order_value_inr,order_status
ORD-01552,DIST-102,2024-06-24,50000,delivered
ORD-01553,DIST-102,2026-04-09,200000,delivered
ORD-01554,DIST-102,2026-05-19,50000,delivered
ORD-01555,DIST-102,2024-11-18,25000,delivered
ORD-01556,DIST-103,2025-09-28,25000,delivered
ORD-01557,DIST-103,2025-07-12,25000,delivered
ORD-01558,DIST-103,2024-09-15,50000,delivered
ORD-01559,DIST-103,2024-08-26,100000,delivered
ORD-01560,DIST-103,2025-04-13,200000,delivered
ORD-01561,DIST-103,2025-03-18,50000,delivered
ORD-01562,DIST-104,2025-11-22,25000,cancelled
ORD-01563,DIST-104,2024-07-06,300000,delivered
ORD-01564,DIST-104,2025-04-30,100000,cancelled
ORD-01565,DIST-104,2025-12-06,150000,pending
ORD-01566,DIST-104,2025-08-30,200000,delivered
ORD-01567,DIST-104,2025-12-05,150000,delivered
ORD-01568,DIST-104,2025-09-11,200000,delivered
ORD-01569,DIST-104,2025-12-30,200000,delivered
ORD-01570,DIST-105,2025-11-29,75000,delivered
ORD-01571,DIST-105,2025-10-07,300000,delivered
ORD-01572,DIST-105,2024-08-31,75000,delivered
ORD-01573,DIST-105,2025-07-28,75000,delivered
ORD-01574,DIST-105,2024-06-11,300000,delivered
ORD-01575,DIST-105,2024-10-18,100000,delivered
ORD-01576,DIST-105,2025-11-30,100000,delivered
ORD-01577,DIST-105,2025-10-02,300000,delivered
ORD-01578,DIST-105,2025-08-15,150000,delivered
ORD-01579,DIST-105,2025-01-23,150000,delivered
ORD-01580,DIST-105,2025-06-18,150000,delivered
ORD-01581,DIST-105,2025-08-22,50000,delivered
ORD-01582,DIST-105,2026-06-03,100000,delivered
ORD-01583,DIST-105,2025-06-23,25000,delivered
ORD-01584,DIST-105,2025-08-07,150000,delivered
ORD-01585,DIST-105,2026-02-18,200000,cancelled
ORD-01586,DIST-105,2025-03-06,200000,delivered
ORD-01587,DIST-105,2025-11-27,100000,cancelled
ORD-01588,DIST-105,2024-12-10,50000,cancelled
ORD-01589,DIST-105,2024-10-18,200000,delivered
ORD-01590,DIST-105,2025-09-10,75000,delivered
ORD-01591,DIST-105,2026-05-19,50000,delivered
ORD-01592,DIST-105,2025-04-25,25000,delivered
ORD-01593,DIST-105,2025-11-30,25000,delivered
ORD-01594,DIST-106,2025-03-03,100000,delivered
ORD-01595,DIST-106,2024-06-09,50000,delivered
ORD-01596,DIST-106,2024-06-16,75000,delivered
ORD-01597,DIST-106,2025-08-05,300000,delivered
ORD-01598,DIST-106,2025-10-24,100000,pending
ORD-01599,DIST-106,2026-05-15,75000,delivered
ORD-01600,DIST-106,2024-08-22,50000,cancelled
ORD-01601,DIST-106,2024-07-28,100000,delivered
ORD-01602,DIST-106,2024-08-13,50000,delivered
ORD-01603,DIST-106,2024-12-14,75000,cancelled
ORD-01604,DIST-106,2025-06-26,25000,cancelled
ORD-01605,DIST-106,2026-06-02,300000,delivered
ORD-01606,DIST-106,2025-08-28,25000,delivered
ORD-01607,DIST-107,2025-09-15,25000,delivered
ORD-01608,DIST-107,2025-11-16,50000,delivered
ORD-01609,DIST-107,2025-09-28,75000,delivered
ORD-01610,DIST-107,2025-04-27,200000,delivered
ORD-01611,DIST-107,2024-07-14,150000,delivered
ORD-01612,DIST-107,2025-11-16,100000,delivered
ORD-01613,DIST-107,2026-03-16,75000,delivered
ORD-01614,DIST-107,2024-07-24,50000,cancelled
ORD-01615,DIST-107,2024-09-24,100000,delivered
ORD-01616,DIST-107,2025-04-29,300000,delivered
ORD-01617,DIST-108,2026-01-20,300000,delivered
ORD-01618,DIST-108,2025-02-04,25000,delivered
ORD-01619,DIST-108,2026-01-17,100000,delivered
ORD-01620,DIST-108,2026-05-06,75000,delivered
ORD-01621,DIST-108,2024-08-31,100000,delivered
ORD-01622,DIST-108,2024-09-02,75000,delivered
ORD-01623,DIST-108,2026-03-03,75000,delivered
ORD-01624,DIST-108,2026-03-23,150000,delivered
ORD-01625,DIST-108,2024-09-18,50000,delivered
ORD-01626,DIST-108,2025-04-21,300000,pending
ORD-01627,DIST-108,2026-03-23,300000,delivered
ORD-01628,DIST-108,2025-08-24,25000,delivered
ORD-01629,DIST-109,2025-06-02,75000,delivered
ORD-01630,DIST-109,2024-07-11,100000,delivered
ORD-01631,DIST-109,2025-12-25,200000,delivered
ORD-01632,DIST-109,2025-10-15,50000,delivered
ORD-01633,DIST-109,2025-12-09,200000,delivered
ORD-01634,DIST-109,2025-09-23,300000,delivered
ORD-01635,DIST-109,2026-02-04,150000,pending
ORD-01636,DIST-109,2024-11-12,50000,delivered
ORD-01637,DIST-109,2025-09-04,75000,delivered
ORD-01638,DIST-109,2025-12-07,25000,delivered
ORD-01639,DIST-109,2026-03-16,200000,delivered
ORD-01640,DIST-109,2024-12-07,150000,cancelled
ORD-01641,DIST-109,2025-06-08,50000,delivered
ORD-01642,DIST-109,2025-04-25,200000,delivered
ORD-01643,DIST-109,2025-12-04,50000,cancelled
ORD-01644,DIST-109,2025-11-19,300000,delivered
ORD-01645,DIST-110,2024-11-05,75000,delivered
ORD-01646,DIST-110,2025-07-25,25000,delivered
ORD-01647,DIST-110,2024-09-07,25000,delivered
ORD-01648,DIST-110,2024-07-15,50000,cancelled
ORD-01649,DIST-110,2024-11-30,50000,cancelled
ORD-01650,DIST-110,2024-09-18,25000,delivered
ORD-01651,DIST-110,2024-07-03,300000,delivered
ORD-01652,DIST-110,2025-07-03,150000,delivered
ORD-01653,DIST-110,2026-03-01,75000,delivered
ORD-01654,DIST-110,2024-07-21,150000,delivered
ORD-01655,DIST-110,2026-06-06,50000,delivered
ORD-01656,DIST-110,2026-04-03,300000,delivered
ORD-01657,DIST-110,2024-08-21,200000,delivered
ORD-01658,DIST-110,2024-08-02,200000,delivered
ORD-01659,DIST-110,2025-07-31,300000,cancelled
ORD-01660,DIST-110,2026-05-27,150000,delivered
ORD-01661,DIST-110,2025-02-28,200000,delivered
ORD-01662,DIST-110,2024-08-12,25000,cancelled
ORD-01663,DIST-110,2025-01-08,25000,pending
ORD-01664,DIST-110,2024-09-12,150000,delivered
ORD-01665,DIST-110,2025-06-30,150000,delivered
ORD-01666,DIST-111,2025-02-10,50000,delivered
ORD-01667,DIST-111,2025-12-24,100000,delivered
ORD-01668,DIST-111,2024-09-17,150000,delivered
ORD-01669,DIST-111,2025-06-02,200000,delivered
ORD-01670,DIST-111,2026-04-13,25000,delivered
ORD-01671,DIST-111,2024-11-18,150000,delivered
ORD-01672,DIST-111,2025-07-17,200000,delivered
ORD-01673,DIST-111,2024-11-09,150000,delivered
ORD-01674,DIST-111,2025-08-28,75000,pending
ORD-01675,DIST-111,2025-12-16,75000,pending
ORD-01676,DIST-111,2025-06-16,200000,delivered
ORD-01677,DIST-111,2025-08-15,75000,cancelled
ORD-01678,DIST-111,2026-02-14,150000,delivered
ORD-01679,DIST-111,2025-01-06,150000,delivered
ORD-01680,DIST-111,2025-02-16,100000,delivered
ORD-01681,DIST-111,2025-09-02,25000,pending
ORD-01682,DIST-111,2024-07-06,150000,pending
ORD-01683,DIST-111,2024-06-17,75000,delivered
ORD-01684,DIST-111,2024-06-07,50000,delivered
ORD-01685,DIST-111,2025-01-06,25000,cancelled
ORD-01686,DIST-111,2026-05-08,150000,cancelled
ORD-01687,DIST-111,2025-11-06,150000,delivered
ORD-01688,DIST-111,2024-11-06,100000,delivered
ORD-01689,DIST-111,2025-05-31,75000,delivered
ORD-01690,DIST-111,2025-06-11,50000,cancelled
ORD-01691,DIST-112,2025-02-18,25000,cancelled
ORD-01692,DIST-112,2026-01-06,50000,delivered
ORD-01693,DIST-112,2024-08-19,300000,delivered
ORD-01694,DIST-112,2025-10-08,300000,delivered
ORD-01695,DIST-112,2026-05-08,300000,delivered
ORD-01696,DIST-112,2024-09-06,75000,delivered
ORD-01697,DIST-112,2024-07-09,150000,delivered
ORD-01698,DIST-112,2025-06-26,25000,delivered
ORD-01699,DIST-112,2025-05-09,300000,delivered
ORD-01700,DIST-112,2025-08-19,300000,delivered
ORD-01701,DIST-112,2024-10-02,50000,cancelled
ORD-01702,DIST-113,2026-02-07,200000,pending
ORD-01703,DIST-113,2026-03-10,75000,delivered
ORD-01704,DIST-113,2025-11-19,150000,delivered
ORD-01705,DIST-113,2025-12-31,150000,delivered
ORD-01706,DIST-113,2026-05-16,25000,delivered
ORD-01707,DIST-113,2026-04-21,100000,delivered
ORD-01708,DIST-113,2025-08-31,150000,delivered
ORD-01709,DIST-113,2025-10-30,100000,delivered
ORD-01710,DIST-113,2025-03-24,50000,delivered
ORD-01711,DIST-113,2024-10-14,100000,delivered
ORD-01712,DIST-113,2026-01-07,150000,delivered
ORD-01713,DIST-113,2025-07-14,100000,delivered
ORD-01714,DIST-113,2025-10-27,200000,delivered
ORD-01715,DIST-113,2024-10-12,100000,delivered
ORD-01716,DIST-113,2025-12-25,100000,delivered
ORD-01717,DIST-113,2026-03-30,150000,delivered
ORD-01718,DIST-113,2026-02-21,150000,pending
ORD-01719,DIST-113,2025-02-08,75000,delivered
ORD-01720,DIST-113,2025-08-15,150000,delivered
ORD-01721,DIST-113,2024-08-31,100000,delivered
ORD-01722,DIST-113,2025-08-08,50000,delivered
ORD-01723,DIST-113,2025-04-25,200000,delivered
ORD-01724,DIST-113,2024-06-25,50000,delivered
ORD-01725,DIST-113,2025-05-25,300000,delivered
ORD-01726,DIST-114,2026-03-01,25000,delivered
ORD-01727,DIST-114,2025-01-26,75000,delivered
ORD-01728,DIST-114,2024-11-07,300000,delivered
ORD-01729,DIST-114,2024-08-27,25000,delivered
ORD-01730,DIST-114,2025-02-04,50000,pending
ORD-01731,DIST-114,2025-03-22,200000,delivered
ORD-01732,DIST-114,2024-09-22,100000,delivered
ORD-01733,DIST-114,2024-06-24,200000,delivered
ORD-01734,DIST-114,2025-12-03,150000,delivered
ORD-01735,DIST-114,2025-11-18,150000,delivered
ORD-01736,DIST-114,2025-10-08,50000,delivered
ORD-01737,DIST-114,2026-05-13,25000,delivered
ORD-01738,DIST-114,2025-06-21,200000,delivered
ORD-01739,DIST-114,2025-11-22,50000,delivered
ORD-01740,DIST-114,2024-08-01,300000,delivered
ORD-01741,DIST-114,2026-05-15,25000,delivered
ORD-01742,DIST-114,2025-09-20,25000,delivered
ORD-01743,DIST-114,2024-08-08,75000,delivered
ORD-01744,DIST-115,2026-04-07,25000,delivered
ORD-01745,DIST-115,2024-06-20,200000,delivered
ORD-01746,DIST-115,2025-07-01,100000,delivered
ORD-01747,DIST-115,2025-11-03,25000,pending
ORD-01748,DIST-115,2025-04-20,150000,delivered
ORD-01749,DIST-115,2025-11-27,50000,delivered
ORD-01750,DIST-115,2025-10-26,150000,pending
ORD-01751,DIST-115,2026-05-31,50000,delivered
ORD-01752,DIST-115,2025-11-25,100000,delivered
ORD-01753,DIST-115,2025-07-08,25000,delivered
ORD-01754,DIST-115,2025-05-22,75000,delivered
ORD-01755,DIST-115,2026-03-03,150000,delivered
ORD-01756,DIST-115,2025-03-10,200000,cancelled
ORD-01757,DIST-115,2025-02-19,300000,cancelled
ORD-01758,DIST-115,2024-07-01,75000,pending
ORD-01759,DIST-115,2025-01-17,100000,delivered
ORD-01760,DIST-115,2026-04-04,200000,delivered
ORD-01761,DIST-115,2025-06-27,200000,delivered
ORD-01762,DIST-115,2026-02-18,200000,cancelled
ORD-01763,DIST-115,2025-01-19,150000,delivered
ORD-01764,DIST-115,2024-11-04,75000,delivered
ORD-01765,DIST-115,2026-02-10,150000,delivered
ORD-01766,DIST-115,2024-10-13,50000,delivered
ORD-01767,DIST-115,2026-01-16,300000,delivered
ORD-01768,DIST-115,2024-12-25,75000,cancelled
ORD-01769,DIST-116,2024-10-17,300000,delivered
ORD-01770,DIST-116,2024-10-27,150000,delivered
ORD-01771,DIST-116,2024-11-09,150000,delivered
ORD-01772,DIST-116,2025-11-28,25000,pending
ORD-01773,DIST-116,2024-12-06,50000,delivered
ORD-01774,DIST-116,2024-07-01,100000,delivered
ORD-01775,DIST-116,2025-07-27,200000,delivered
ORD-01776,DIST-116,2026-03-15,75000,pending
ORD-01777,DIST-116,2024-11-03,25000,delivered
ORD-01778,DIST-116,2024-10-13,300000,delivered
ORD-01779,DIST-116,2026-02-17,150000,delivered
ORD-01780,DIST-116,2026-01-02,150000,delivered
ORD-01781,DIST-116,2025-01-24,25000,delivered
ORD-01782,DIST-116,2025-06-03,300000,delivered
ORD-01783,DIST-116,2025-10-02,300000,delivered
ORD-01784,DIST-116,2026-02-10,200000,delivered
ORD-01785,DIST-116,2025-06-18,100000,delivered
ORD-01786,DIST-116,2025-10-17,50000,delivered
ORD-01787,DIST-116,2024-12-15,100000,delivered
ORD-01788,DIST-116,2024-06-16,100000,pending
ORD-01789,DIST-117,2026-04-19,300000,pending
ORD-01790,DIST-117,2024-12-27,100000,delivered
ORD-01791,DIST-117,2026-02-22,75000,delivered
ORD-01792,DIST-117,2025-09-12,100000,cancelled
ORD-01793,DIST-117,2025-07-20,150000,delivered
ORD-01794,DIST-117,2025-06-25,100000,delivered
ORD-01795,DIST-117,2026-02-17,150000,pending
ORD-01796,DIST-117,2026-01-30,200000,delivered
ORD-01797,DIST-117,2026-05-23,150000,delivered
ORD-01798,DIST-117,2024-09-20,300000,delivered
ORD-01799,DIST-117,2024-07-14,50000,cancelled
ORD-01800,DIST-118,2025-12-03,200000,delivered
ORD-01801,DIST-118,2024-07-11,150000,delivered
ORD-01802,DIST-118,2026-03-08,50000,pending
ORD-01803,DIST-118,2025-03-26,75000,delivered
ORD-01804,DIST-118,2025-03-20,100000,delivered
ORD-01805,DIST-118,2025-03-29,25000,delivered
ORD-01806,DIST-118,2026-05-08,50000,delivered
ORD-01807,DIST-118,2025-09-18,100000,cancelled
ORD-01808,DIST-118,2024-09-01,25000,delivered
ORD-01809,DIST-118,2024-12-02,200000,delivered
ORD-01810,DIST-118,2025-12-12,100000,delivered
ORD-01811,DIST-118,2025-04-28,50000,delivered
ORD-01812,DIST-118,2025-09-08,200000,delivered
ORD-01813,DIST-118,2024-12-24,25000,cancelled
ORD-01814,DIST-118,2025-02-12,200000,delivered
ORD-01815,DIST-118,2026-05-30,200000,delivered
ORD-01816,DIST-118,2024-10-05,200000,delivered
ORD-01817,DIST-118,2025-09-04,25000,delivered
ORD-01818,DIST-118,2025-11-19,200000,delivered
ORD-01819,DIST-118,2025-11-06,50000,delivered
